level_id,mode,success,nodes,runtime,solution_len,calls_total,calls_uncached,deadlock_hits,comparable_states,hungarian_lt_gnn,hungarian_eq_gnn,gnn_lt_hungarian
sokoban_core/levels/boxoban/medium/train/438.txt#94,optimal_mix,True,767,0.5011439323425293,11,1729,1729,566,1163,1142,2,19
sokoban_core/levels/boxoban/medium/train/422.txt#221,optimal_mix,True,32425,18.33647584915161,27,47296,47292,11068,36224,36191,1,32
sokoban_core/levels/boxoban/medium/train/219.txt#216,optimal_mix,True,32478,21.74006700515747,30,56677,56663,14766,41897,41756,2,139
sokoban_core/levels/boxoban/medium/train/254.txt#653,optimal_mix,True,1893,2.418745994567871,15,6811,6811,1150,5661,5636,1,24
sokoban_core/levels/boxoban/medium/train/158.txt#22,optimal_mix,True,312,0.3571197986602783,14,916,916,100,816,804,1,11
sokoban_core/levels/boxoban/medium/train/434.txt#551,optimal_mix,True,361,0.26450204849243164,15,819,819,184,635,613,2,20
sokoban_core/levels/boxoban/medium/train/139.txt#696,optimal_mix,True,428,0.39191198348999023,15,1106,1106,247,859,853,1,5
sokoban_core/levels/boxoban/medium/train/313.txt#524,optimal_mix,True,1821,1.5312080383300781,16,4189,4189,957,3232,3152,2,78
sokoban_core/levels/boxoban/medium/train/186.txt#47,optimal_mix,True,18725,15.329650163650513,20,38523,38503,5266,33237,33152,2,83
sokoban_core/levels/boxoban/medium/train/063.txt#455,optimal_mix,True,551,0.2864248752593994,15,1058,1058,445,613,610,2,1
sokoban_core/levels/boxoban/medium/valid/044.txt#87,optimal_mix,True,21,0.037499189376831055,7,84,84,11,73,64,2,7
sokoban_core/levels/boxoban/medium/train/038.txt#294,optimal_mix,True,8571,9.795642137527466,20,24764,24763,4528,20235,20116,2,117
sokoban_core/levels/boxoban/medium/valid/003.txt#586,optimal_mix,True,357,0.2546851634979248,14,764,764,210,554,551,2,1
sokoban_core/levels/boxoban/medium/train/414.txt#671,optimal_mix,True,368,0.22211885452270508,13,673,672,114,558,530,2,26
sokoban_core/levels/boxoban/medium/train/007.txt#754,optimal_mix,True,35,0.030898332595825195,10,67,67,12,55,48,1,6
sokoban_core/levels/boxoban/medium/train/427.txt#94,optimal_mix,True,660,0.5736289024353027,14,1495,1494,312,1182,968,3,211
sokoban_core/levels/boxoban/medium/train/343.txt#782,optimal_mix,True,3103,2.584486961364746,14,6664,6664,803,5861,5833,3,25
sokoban_core/levels/boxoban/medium/train/009.txt#193,optimal_mix,True,374,0.4445502758026123,12,1427,1427,466,961,899,2,60
sokoban_core/levels/boxoban/medium/train/091.txt#733,optimal_mix,True,141,0.34325122833251953,13,778,777,58,719,583,0,136
sokoban_core/levels/boxoban/medium/train/413.txt#374,optimal_mix,True,23164,15.207679033279419,28,35940,35921,6359,29562,29185,3,374
sokoban_core/levels/boxoban/medium/train/268.txt#559,optimal_mix,True,8,0.012428998947143555,7,14,14,3,11,3,2,6
sokoban_core/levels/boxoban/medium/train/214.txt#124,optimal_mix,True,814,0.9393088817596436,12,3128,3117,735,2382,2354,3,25
sokoban_core/levels/boxoban/medium/train/255.txt#605,optimal_mix,True,295,0.2185380458831787,15,701,701,242,459,450,0,9
sokoban_core/levels/boxoban/medium/train/219.txt#80,optimal_mix,True,12190,6.673718214035034,26,16443,16441,2607,13834,13461,0,373
sokoban_core/levels/boxoban/medium/train/377.txt#592,optimal_mix,True,6189,6.1358642578125,18,15154,15154,3376,11778,11719,3,56
sokoban_core/levels/boxoban/medium/train/013.txt#284,optimal_mix,True,27401,17.684189796447754,27,44380,44380,11207,33173,33166,1,6
sokoban_core/levels/boxoban/medium/train/309.txt#438,optimal_mix,True,167,0.19862127304077148,14,508,508,94,414,394,2,18
sokoban_core/levels/boxoban/medium/train/098.txt#447,optimal_mix,True,3075,1.7419557571411133,19,4808,4808,721,4087,4040,3,44
sokoban_core/levels/boxoban/medium/train/249.txt#69,optimal_mix,True,4329,2.100292921066284,20,7143,7143,1807,5336,5317,2,17
sokoban_core/levels/boxoban/medium/train/291.txt#2,optimal_mix,True,1345,1.2114989757537842,15,3042,3042,459,2583,2560,2,21
sokoban_core/levels/boxoban/medium/train/287.txt#182,optimal_mix,True,552,0.3446221351623535,14,1101,1101,164,937,871,2,64
sokoban_core/levels/boxoban/medium/train/003.txt#815,optimal_mix,True,520,0.9922549724578857,11,2483,2483,270,2213,2186,2,25
sokoban_core/levels/boxoban/medium/train/256.txt#654,optimal_mix,True,121,0.21341800689697266,8,525,525,76,449,439,3,7
sokoban_core/levels/boxoban/medium/train/377.txt#1,optimal_mix,True,442,0.6701817512512207,16,1906,1906,319,1587,1551,1,35
sokoban_core/levels/boxoban/medium/train/260.txt#718,optimal_mix,True,847,0.8384518623352051,17,2455,2455,626,1829,1753,2,74
sokoban_core/levels/boxoban/medium/valid/044.txt#902,optimal_mix,True,2051,1.6406807899475098,17,5436,5436,1560,3876,3750,4,122
sokoban_core/levels/boxoban/medium/train/043.txt#470,optimal_mix,True,1844,1.4645838737487793,18,3873,3868,810,3058,2937,2,119
sokoban_core/levels/boxoban/medium/train/039.txt#225,optimal_mix,True,1924,1.7086329460144043,14,3581,3581,346,3235,3108,0,127
sokoban_core/levels/boxoban/medium/train/010.txt#892,optimal_mix,True,1795,2.098062038421631,25,5104,5088,692,4396,2837,2,1557
sokoban_core/levels/boxoban/medium/train/043.txt#155,optimal_mix,True,321,0.21742701530456543,10,826,826,260,566,558,1,7
sokoban_core/levels/boxoban/hard/001.txt#683,optimal_mix,True,107,0.17222023010253906,9,387,387,38,349,299,0,50
sokoban_core/levels/boxoban/medium/train/122.txt#592,optimal_mix,True,463,0.44774413108825684,14,1186,1186,303,883,829,3,51
sokoban_core/levels/boxoban/medium/train/109.txt#392,optimal_mix,True,1123,1.0817699432373047,14,3114,3114,682,2432,2397,3,32
sokoban_core/levels/boxoban/medium/train/246.txt#652,optimal_mix,True,293,0.26442813873291016,10,813,813,227,586,574,2,10
sokoban_core/levels/boxoban/medium/train/371.txt#0,optimal_mix,True,1677,1.2938506603240967,14,3620,3619,659,2960,2936,1,23
sokoban_core/levels/boxoban/medium/train/336.txt#780,optimal_mix,True,1536,1.5218911170959473,17,3628,3628,533,3095,2922,0,173
sokoban_core/levels/boxoban/medium/train/198.txt#220,optimal_mix,True,427,0.44115710258483887,16,1074,1074,76,998,852,3,143
sokoban_core/levels/boxoban/medium/train/145.txt#669,optimal_mix,True,302,0.22098302841186523,15,723,723,165,558,527,3,28
sokoban_core/levels/boxoban/medium/train/039.txt#357,optimal_mix,True,4266,2.5647671222686768,16,7015,7003,1393,5610,5559,3,48
sokoban_core/levels/boxoban/medium/train/001.txt#854,optimal_mix,True,14,0.020811080932617188,6,38,38,9,29,29,0,0
sokoban_core/levels/boxoban/medium/train/033.txt#903,optimal_mix,True,10292,8.114990949630737,18,19991,19985,4390,15595,15287,4,304
sokoban_core/levels/boxoban/medium/train/331.txt#171,optimal_mix,True,3068,2.9623422622680664,17,7159,7159,1213,5946,5919,2,25
sokoban_core/levels/boxoban/medium/train/299.txt#691,optimal_mix,True,4568,2.634294033050537,21,7821,7821,1910,5911,5871,1,39
sokoban_core/levels/boxoban/medium/train/289.txt#107,optimal_mix,True,894,0.6473870277404785,10,1660,1660,342,1318,1300,3,15
sokoban_core/levels/boxoban/medium/train/239.txt#367,optimal_mix,True,155,0.19980382919311523,10,549,549,97,452,423,2,27
sokoban_core/levels/boxoban/medium/train/180.txt#290,optimal_mix,True,863,0.5258958339691162,11,2266,2266,892,1374,1362,2,10
sokoban_core/levels/boxoban/medium/train/395.txt#915,optimal_mix,True,256,0.3112030029296875,11,901,901,145,756,668,3,85
sokoban_core/levels/boxoban/medium/train/117.txt#507,optimal_mix,True,393,0.39984774589538574,17,1314,1313,371,942,910,2,30
sokoban_core/levels/boxoban/medium/train/315.txt#241,optimal_mix,True,1577,1.67970609664917,16,4301,4298,873,3425,3412,1,12
sokoban_core/levels/boxoban/medium/train/029.txt#768,optimal_mix,True,48843,35.282578229904175,27,86596,86586,18096,68490,68279,2,209
sokoban_core/levels/boxoban/hard/000.txt#657,optimal_mix,True,9361,6.415395736694336,19,16744,16744,4198,12546,12537,3,6
sokoban_core/levels/boxoban/medium/train/414.txt#681,optimal_mix,True,735,0.5876641273498535,13,1584,1583,341,1242,1204,3,35
sokoban_core/levels/boxoban/medium/train/011.txt#117,optimal_mix,True,6065,3.8493528366088867,20,10473,10473,1960,8513,8489,2,22
sokoban_core/levels/boxoban/medium/train/128.txt#543,optimal_mix,True,1267,0.7310042381286621,18,2289,2289,624,1665,1649,1,15
sokoban_core/levels/boxoban/medium/train/221.txt#522,optimal_mix,True,1152,0.9350149631500244,16,2783,2773,633,2140,2006,4,130
sokoban_core/levels/boxoban/medium/train/369.txt#495,optimal_mix,True,3036,3.2184550762176514,17,9256,9256,1947,7309,7254,2,53
sokoban_core/levels/boxoban/medium/train/023.txt#651,optimal_mix,True,222,0.22017884254455566,10,687,687,110,577,563,1,13
sokoban_core/levels/boxoban/medium/valid/006.txt#466,optimal_mix,True,120,0.11083483695983887,19,268,268,31,237,163,2,72
sokoban_core/levels/boxoban/medium/train/333.txt#159,optimal_mix,True,11080,7.043600797653198,23,17378,17365,3478,13887,13541,1,345
sokoban_core/levels/boxoban/medium/valid/031.txt#218,optimal_mix,True,17221,18.062005043029785,21,45129,45100,6239,38861,38819,2,40
sokoban_core/levels/boxoban/medium/train/271.txt#191,optimal_mix,True,22148,14.822293996810913,21,35694,35665,6188,29477,29468,2,7
sokoban_core/levels/boxoban/medium/train/177.txt#934,optimal_mix,True,330,0.36148715019226074,9,976,976,155,821,806,2,13
sokoban_core/levels/boxoban/medium/train/155.txt#555,optimal_mix,True,1116,1.3666000366210938,12,3450,3450,523,2927,2927,0,0
sokoban_core/levels/boxoban/medium/train/053.txt#315,optimal_mix,True,2484,1.5962936878204346,14,4525,4525,1013,3512,3507,2,3
sokoban_core/levels/boxoban/medium/train/064.txt#468,optimal_mix,True,111,0.12587499618530273,11,361,361,62,299,267,3,29
sokoban_core/levels/boxoban/medium/train/263.txt#147,optimal_mix,True,9184,13.140466928482056,21,32768,32728,4933,27795,27627,2,166
sokoban_core/levels/boxoban/medium/train/013.txt#882,optimal_mix,True,300,0.14372611045837402,16,412,412,60,352,339,1,12
sokoban_core/levels/boxoban/medium/train/138.txt#563,optimal_mix,True,5574,3.8416249752044678,20,10142,10142,2121,8021,7980,1,40
sokoban_core/levels/boxoban/medium/train/371.txt#327,optimal_mix,True,18611,11.195342063903809,22,28971,28971,5689,23282,23269,2,11
sokoban_core/levels/boxoban/medium/train/303.txt#428,optimal_mix,True,3237,2.1532039642333984,14,6459,6459,1557,4902,4860,3,39
sokoban_core/levels/boxoban/medium/train/333.txt#743,optimal_mix,True,110,0.12299585342407227,9,298,298,36,262,253,2,7
sokoban_core/levels/boxoban/medium/train/126.txt#43,optimal_mix,True,552,0.26282405853271484,14,1027,1027,462,565,554,1,10
sokoban_core/levels/boxoban/medium/valid/045.txt#33,optimal_mix,True,98,0.08756208419799805,15,207,207,36,171,71,1,99
sokoban_core/levels/boxoban/medium/train/227.txt#233,optimal_mix,True,434,0.18653392791748047,18,630,630,153,477,472,1,4
sokoban_core/levels/boxoban/medium/train/385.txt#159,optimal_mix,True,322,0.17879891395568848,12,593,593,192,401,381,2,18
sokoban_core/levels/boxoban/medium/train/298.txt#367,optimal_mix,True,352,0.49262380599975586,14,1222,1222,129,1093,1076,2,15
sokoban_core/levels/boxoban/medium/train/082.txt#693,optimal_mix,True,655,0.49982309341430664,10,1547,1547,371,1176,1167,1,8
sokoban_core/levels/boxoban/medium/train/126.txt#913,optimal_mix,True,107,0.11661577224731445,12,374,374,122,252,219,1,32
sokoban_core/levels/boxoban/medium/train/091.txt#459,optimal_mix,True,2675,1.9643068313598633,20,5165,5165,1078,4087,4014,2,71
sokoban_core/levels/boxoban/medium/train/437.txt#361,optimal_mix,True,502,0.5561909675598145,16,1776,1776,575,1201,1121,4,76
sokoban_core/levels/boxoban/hard/001.txt#882,optimal_mix,True,2025,1.083245038986206,17,3462,3462,955,2507,2491,2,14
sokoban_core/levels/boxoban/medium/train/437.txt#663,optimal_mix,True,98,0.08398199081420898,10,300,300,125,175,164,1,10
sokoban_core/levels/boxoban/medium/train/178.txt#653,optimal_mix,True,5198,2.7026000022888184,22,8148,8148,2256,5892,5504,3,385
sokoban_core/levels/boxoban/medium/train/050.txt#529,optimal_mix,True,5034,4.481823205947876,17,12579,12577,2479,10098,10039,2,57
sokoban_core/levels/boxoban/medium/train/205.txt#645,optimal_mix,True,2033,1.36867094039917,16,4070,4066,1041,3025,3010,3,12
sokoban_core/levels/boxoban/medium/train/127.txt#185,optimal_mix,True,2229,1.77726411819458,18,4844,4844,1020,3824,3803,2,19
sokoban_core/levels/boxoban/medium/train/150.txt#786,optimal_mix,True,5001,3.728332996368408,17,10492,10492,3355,7137,7121,1,15
sokoban_core/levels/boxoban/medium/train/159.txt#379,optimal_mix,True,6238,2.9491682052612305,21,9106,9105,1894,7211,7149,3,59
sokoban_core/levels/boxoban/medium/train/036.txt#747,optimal_mix,True,136,0.08806300163269043,13,307,307,96,211,207,1,3
sokoban_core/levels/boxoban/medium/train/281.txt#930,optimal_mix,True,1594,1.053893804550171,12,3107,3107,782,2325,2312,2,11
sokoban_core/levels/boxoban/medium/valid/000.txt#238,optimal_mix,True,591,0.4400980472564697,18,1065,1065,136,929,874,1,54
sokoban_core/levels/boxoban/medium/train/439.txt#338,optimal_mix,True,2067,1.4337596893310547,12,4580,4580,1172,3408,3399,1,8
sokoban_core/levels/boxoban/medium/train/039.txt#368,optimal_mix,True,1114,1.3886940479278564,16,3280,3280,342,2938,2839,3,96
sokoban_core/levels/boxoban/medium/valid/044.txt#778,optimal_mix,True,98,0.09476494789123535,13,285,285,76,209,198,2,9
sokoban_core/levels/boxoban/medium/train/042.txt#967,optimal_mix,True,1074,0.746314287185669,15,2630,2630,852,1778,1753,2,23
sokoban_core/levels/boxoban/medium/train/349.txt#793,optimal_mix,True,690,0.5030298233032227,18,1937,1937,772,1165,1143,3,19
sokoban_core/levels/boxoban/medium/train/252.txt#643,optimal_mix,True,59907,43.9048388004303,25,98729,98685,12613,86072,85719,2,351
sokoban_core/levels/boxoban/medium/train/336.txt#997,optimal_mix,True,2692,1.7462801933288574,14,5329,5329,1300,4029,3990,2,37
sokoban_core/levels/boxoban/medium/train/122.txt#354,optimal_mix,True,40629,24.58967685699463,33,60737,60734,12399,48335,48210,2,123
sokoban_core/levels/boxoban/medium/valid/039.txt#90,optimal_mix,True,238,0.39234304428100586,11,1106,1106,233,873,854,1,18
sokoban_core/levels/boxoban/medium/train/086.txt#188,optimal_mix,True,1018,0.7087476253509521,16,1994,1994,571,1423,1318,5,100
sokoban_core/levels/boxoban/medium/train/338.txt#84,optimal_mix,True,3843,3.203158140182495,16,7808,7808,1518,6290,6189,0,101
sokoban_core/levels/boxoban/medium/train/155.txt#92,optimal_mix,True,54,0.12077999114990234,7,360,360,80,280,256,3,21
sokoban_core/levels/boxoban/medium/train/281.txt#563,optimal_mix,True,3757,2.093508005142212,15,7762,7762,2685,5077,5053,3,21
sokoban_core/levels/boxoban/medium/train/425.txt#377,optimal_mix,True,446,0.23818707466125488,12,835,835,270,565,554,2,9
sokoban_core/levels/boxoban/medium/train/137.txt#417,optimal_mix,True,955,0.8580009937286377,12,2671,2658,666,1992,1923,3,66
sokoban_core/levels/boxoban/medium/train/126.txt#840,optimal_mix,True,2610,1.5908427238464355,21,4119,4119,1016,3103,3053,3,47
sokoban_core/levels/boxoban/medium/train/181.txt#471,optimal_mix,True,125,0.1517777442932129,16,402,402,63,339,316,1,22
sokoban_core/levels/boxoban/medium/valid/021.txt#813,optimal_mix,True,20476,11.197109937667847,27,29607,29598,7338,22260,22242,1,17
sokoban_core/levels/boxoban/medium/valid/026.txt#985,optimal_mix,True,226,0.21067023277282715,14,721,721,244,477,436,2,39
sokoban_core/levels/boxoban/medium/train/019.txt#972,optimal_mix,True,4331,2.7215192317962646,26,7790,7790,2109,5681,5638,1,42
sokoban_core/levels/boxoban/medium/train/225.txt#507,optimal_mix,True,27,0.026522159576416016,14,48,48,12,36,19,1,16
sokoban_core/levels/boxoban/medium/train/080.txt#985,optimal_mix,True,939,0.44825196266174316,17,1882,1882,788,1094,1041,2,51
sokoban_core/levels/boxoban/medium/train/364.txt#926,optimal_mix,True,496,0.3720357418060303,16,1088,1088,140,948,937,2,9
sokoban_core/levels/boxoban/medium/train/367.txt#388,optimal_mix,True,216,0.19248318672180176,10,640,638,185,453,406,4,43
sokoban_core/levels/boxoban/medium/valid/026.txt#593,optimal_mix,True,18,0.025885820388793945,7,63,63,21,42,36,1,5
sokoban_core/levels/boxoban/medium/valid/040.txt#365,optimal_mix,True,3470,2.6144649982452393,13,7981,7981,2528,5453,5439,1,13
sokoban_core/levels/boxoban/medium/train/168.txt#691,optimal_mix,True,2042,2.1697351932525635,12,5451,5451,899,4552,4515,2,35
sokoban_core/levels/boxoban/medium/train/253.txt#85,optimal_mix,True,11884,7.254596948623657,29,17847,17847,3270,14577,14433,0,144
sokoban_core/levels/boxoban/medium/train/249.txt#200,optimal_mix,True,6808,6.889208078384399,18,17658,17649,2571,15078,15031,3,44
sokoban_core/levels/boxoban/medium/train/327.txt#876,optimal_mix,True,1038,0.6562471389770508,18,1860,1860,530,1330,1295,1,34
sokoban_core/levels/boxoban/medium/train/309.txt#231,optimal_mix,True,996,0.5471110343933105,20,1529,1529,294,1235,1124,3,108
sokoban_core/levels/boxoban/medium/train/197.txt#613,optimal_mix,True,46,0.04543113708496094,9,171,171,80,91,75,1,15
sokoban_core/levels/boxoban/medium/valid/025.txt#998,optimal_mix,True,1413,1.2001268863677979,28,3613,3613,819,2794,2693,2,99
sokoban_core/levels/boxoban/medium/train/085.txt#889,optimal_mix,True,558,0.36936378479003906,18,1377,1377,559,818,782,3,33
sokoban_core/levels/boxoban/medium/train/386.txt#836,optimal_mix,True,608,0.41606664657592773,12,1203,1203,188,1015,997,2,16
sokoban_core/levels/boxoban/medium/train/447.txt#907,optimal_mix,True,8150,6.138385057449341,20,15737,15731,3537,12194,12144,3,47
sokoban_core/levels/boxoban/medium/train/128.txt#531,optimal_mix,True,924,0.39701199531555176,18,1562,1562,508,1054,1039,1,14
sokoban_core/levels/boxoban/medium/valid/032.txt#536,optimal_mix,True,116,0.14423704147338867,10,340,340,68,272,266,2,4
sokoban_core/levels/boxoban/medium/train/005.txt#938,optimal_mix,True,26663,17.229527711868286,23,46555,46546,10760,35786,35709,3,74
sokoban_core/levels/boxoban/medium/train/151.txt#809,optimal_mix,True,207,0.252777099609375,11,642,642,127,515,477,1,37
sokoban_core/levels/boxoban/medium/train/405.txt#176,optimal_mix,True,804,0.9773449897766113,18,2611,2611,594,2017,1878,1,138
sokoban_core/levels/boxoban/medium/train/070.txt#100,optimal_mix,True,392,0.3895599842071533,11,1061,1061,193,868,858,2,8
sokoban_core/levels/boxoban/medium/train/355.txt#689,optimal_mix,True,16035,12.219219207763672,23,29319,29309,5526,23783,23672,2,109
sokoban_core/levels/boxoban/medium/train/299.txt#389,optimal_mix,True,106,0.11792206764221191,14,371,371,122,249,212,3,34
sokoban_core/levels/boxoban/medium/train/094.txt#805,optimal_mix,True,1200,0.9835391044616699,15,2624,2624,538,2086,2016,2,68
sokoban_core/levels/boxoban/medium/train/183.txt#215,optimal_mix,True,178,0.20082902908325195,13,540,540,107,433,391,0,42
sokoban_core/levels/boxoban/medium/train/104.txt#719,optimal_mix,True,1009,1.0949079990386963,17,2467,2467,331,2136,2107,1,28
sokoban_core/levels/boxoban/medium/train/079.txt#37,optimal_mix,True,1165,1.4285130500793457,22,3586,3581,615,2966,2324,2,640
sokoban_core/levels/boxoban/medium/valid/043.txt#704,optimal_mix,True,1188,0.7817630767822266,19,2491,2491,699,1792,1755,3,34
sokoban_core/levels/boxoban/medium/train/414.txt#540,optimal_mix,True,60,0.08039116859436035,8,189,189,30,159,111,3,45
sokoban_core/levels/boxoban/medium/valid/002.txt#79,optimal_mix,True,1303,0.7681348323822021,16,2191,2191,481,1710,1672,2,36
sokoban_core/levels/boxoban/medium/train/388.txt#584,optimal_mix,True,2099,1.0697357654571533,16,4060,4060,1424,2636,2627,1,8
sokoban_core/levels/boxoban/medium/train/099.txt#155,optimal_mix,True,130,0.13924598693847656,11,451,451,124,327,321,1,5
sokoban_core/levels/boxoban/medium/train/049.txt#554,optimal_mix,True,25544,17.900730848312378,31,41695,41695,6732,34963,34871,2,90
sokoban_core/levels/boxoban/medium/train/401.txt#883,optimal_mix,True,232,0.28435516357421875,12,860,860,244,616,601,2,13
sokoban_core/levels/boxoban/medium/train/081.txt#50,optimal_mix,True,3643,2.605539083480835,17,7392,7391,1773,5618,5549,4,65
sokoban_core/levels/boxoban/medium/train/248.txt#642,optimal_mix,True,5176,2.9467391967773438,20,9231,9231,2639,6592,6455,4,133
sokoban_core/levels/boxoban/medium/train/314.txt#782,optimal_mix,True,999,0.6305813789367676,15,2216,2216,690,1526,1520,1,5
sokoban_core/levels/boxoban/medium/train/396.txt#417,optimal_mix,True,1486,1.149972915649414,14,3591,3591,864,2727,2692,3,32
sokoban_core/levels/boxoban/medium/train/277.txt#272,optimal_mix,True,9818,9.62428593635559,21,23289,23288,3731,19557,19540,2,15
sokoban_core/levels/boxoban/medium/train/025.txt#542,optimal_mix,True,4073,2.503927707672119,19,6965,6965,1442,5523,5500,2,21
sokoban_core/levels/boxoban/medium/train/276.txt#622,optimal_mix,True,1469,0.7793872356414795,18,2290,2290,526,1764,1725,2,37
sokoban_core/levels/boxoban/medium/train/176.txt#17,optimal_mix,True,77982,48.34514498710632,33,116687,116590,21368,95222,95109,2,111
sokoban_core/levels/boxoban/medium/train/365.txt#784,optimal_mix,True,150,0.15062403678894043,10,395,395,60,335,319,2,14
sokoban_core/levels/boxoban/medium/train/321.txt#745,optimal_mix,True,67,0.10941386222839355,11,339,337,79,258,237,1,20
sokoban_core/levels/boxoban/medium/train/129.txt#140,optimal_mix,True,491,0.23204827308654785,17,892,892,302,590,573,2,15
sokoban_core/levels/boxoban/medium/train/321.txt#822,optimal_mix,True,4283,3.0034050941467285,16,9859,9859,2214,7645,7456,3,186
sokoban_core/levels/boxoban/medium/train/014.txt#718,optimal_mix,True,237,0.30471014976501465,13,1061,1061,337,724,670,2,52
sokoban_core/levels/boxoban/medium/train/396.txt#291,optimal_mix,True,16698,12.368510007858276,19,30373,30373,5658,24715,24711,2,2
sokoban_core/levels/boxoban/medium/train/081.txt#418,optimal_mix,True,3774,3.195924997329712,12,7975,7972,854,7118,7093,2,23
sokoban_core/levels/boxoban/medium/train/035.txt#284,optimal_mix,True,23,0.030194759368896484,7,68,68,4,64,53,2,9
sokoban_core/levels/boxoban/medium/train/168.txt#222,optimal_mix,True,638,0.2994060516357422,17,1046,1046,295,751,733,2,16
sokoban_core/levels/boxoban/medium/train/385.txt#436,optimal_mix,True,6364,3.4863688945770264,20,9955,9952,2054,7898,7759,1,138
sokoban_core/levels/boxoban/medium/train/070.txt#856,optimal_mix,True,3954,3.894343137741089,17,8901,8880,1071,7809,7722,3,84
sokoban_core/levels/boxoban/medium/train/098.txt#809,optimal_mix,True,458,0.4745962619781494,13,1253,1253,265,988,988,0,0
sokoban_core/levels/boxoban/medium/train/043.txt#254,optimal_mix,True,4132,2.264055013656616,23,7212,7212,2387,4825,4785,1,39
sokoban_core/levels/boxoban/medium/train/125.txt#281,optimal_mix,True,1787,1.1496162414550781,16,3892,3892,1180,2712,2664,1,47
sokoban_core/levels/boxoban/medium/valid/001.txt#702,optimal_mix,True,5595,3.120051145553589,19,9409,9405,2519,6886,6862,2,22
sokoban_core/levels/boxoban/medium/train/151.txt#509,optimal_mix,True,865,0.6085917949676514,20,1606,1606,202,1404,1393,1,10
sokoban_core/levels/boxoban/medium/train/297.txt#74,optimal_mix,True,37019,22.176869869232178,37,57826,57804,15286,42518,42483,2,33
sokoban_core/levels/boxoban/medium/train/108.txt#276,optimal_mix,True,3111,2.61968994140625,15,6952,6951,1813,5138,5133,0,5
sokoban_core/levels/boxoban/medium/train/310.txt#246,optimal_mix,True,296,0.23239612579345703,11,649,649,150,499,447,1,51
sokoban_core/levels/boxoban/medium/train/438.txt#707,optimal_mix,True,500,0.24199724197387695,15,812,812,208,604,592,1,11
sokoban_core/levels/boxoban/medium/train/100.txt#99,optimal_mix,True,376,0.48316216468811035,15,1401,1401,360,1041,974,1,66
sokoban_core/levels/boxoban/medium/train/119.txt#520,optimal_mix,True,4678,4.463230848312378,22,11410,11403,2365,9038,8853,2,183
sokoban_core/levels/boxoban/medium/train/388.txt#889,optimal_mix,True,955,0.6891021728515625,13,2310,2306,638,1668,1664,0,4
sokoban_core/levels/boxoban/medium/train/034.txt#605,optimal_mix,True,3589,2.4416849613189697,27,5918,5918,493,5425,4305,2,1118
sokoban_core/levels/boxoban/medium/valid/048.txt#501,optimal_mix,True,1614,0.9448940753936768,12,3339,3339,948,2391,2367,3,21
sokoban_core/levels/boxoban/medium/valid/027.txt#897,optimal_mix,True,1252,0.6857831478118896,15,2210,2207,540,1667,1644,2,21
sokoban_core/levels/boxoban/medium/train/157.txt#419,optimal_mix,True,476,0.5498208999633789,14,1650,1650,341,1309,1290,1,18
sokoban_core/levels/boxoban/medium/train/166.txt#25,optimal_mix,True,1845,2.932567834854126,20,6850,6850,1164,5686,5632,2,52
sokoban_core/levels/boxoban/medium/train/190.txt#153,optimal_mix,True,325,0.21137309074401855,18,644,644,186,458,448,1,9
sokoban_core/levels/boxoban/medium/train/107.txt#59,optimal_mix,True,136,0.13638615608215332,10,414,414,100,314,305,1,8
sokoban_core/levels/boxoban/medium/train/143.txt#688,optimal_mix,True,4248,2.81459903717041,19,7436,7436,1498,5938,5874,2,62
sokoban_core/levels/boxoban/medium/train/287.txt#130,optimal_mix,True,4509,4.2238688468933105,24,11505,11505,2256,9249,9138,2,109
sokoban_core/levels/boxoban/medium/train/325.txt#725,optimal_mix,True,1195,0.7499308586120605,14,2357,2357,622,1735,1729,2,4
sokoban_core/levels/boxoban/medium/train/211.txt#873,optimal_mix,True,1635,1.5175719261169434,17,3957,3957,800,3157,3146,3,8
sokoban_core/levels/boxoban/medium/train/048.txt#239,optimal_mix,True,10187,9.929615020751953,15,23630,23630,3215,20415,19843,4,568
sokoban_core/levels/boxoban/medium/valid/019.txt#704,optimal_mix,True,5700,4.8897600173950195,20,12285,12285,2912,9373,8470,3,900
sokoban_core/levels/boxoban/medium/train/120.txt#367,optimal_mix,True,3217,1.755631923675537,17,5523,5522,1705,3817,3779,2,36
sokoban_core/levels/boxoban/medium/train/282.txt#482,optimal_mix,True,29,0.04962515830993652,9,129,129,14,115,100,3,12
sokoban_core/levels/boxoban/medium/valid/046.txt#741,optimal_mix,True,2729,1.7710871696472168,19,4940,4940,814,4126,3920,2,204
sokoban_core/levels/boxoban/medium/train/154.txt#150,optimal_mix,True,30397,17.108024835586548,26,42981,42978,8997,33981,33437,3,541
sokoban_core/levels/boxoban/medium/train/110.txt#791,optimal_mix,True,431,0.2917149066925049,18,1021,1021,418,603,598,2,3
sokoban_core/levels/boxoban/medium/train/213.txt#610,optimal_mix,True,2531,2.032000780105591,19,5846,5846,1688,4158,4148,1,9
sokoban_core/levels/boxoban/medium/train/060.txt#172,optimal_mix,True,202,0.2135779857635498,15,579,579,113,466,425,2,39
sokoban_core/levels/boxoban/medium/train/414.txt#418,optimal_mix,True,69,0.05577707290649414,12,125,125,14,111,48,2,61
sokoban_core/levels/boxoban/medium/valid/040.txt#665,optimal_mix,True,4293,3.517314910888672,28,9514,9514,2541,6973,6890,3,80
